stop_id,stop_code,stop_name,stop_lat,stop_lon,total_trip_events,num_unique_routes,service_id
9860,5112,Gulliver Rd at Culford Rd,43.6978,-79.4837,57,1,1
9861,1751,The Bridle Path at Suncrest Dr North Side,43.7267,-79.3602,31,1,1
9862,9849,Brenyon Way at Walkway to Lowry Sq,43.8035,-79.2083,49,1,1
9863,10661,South Kingsway at Ripley Ave,43.6367,-79.475,66,1,1
9865,9459,Eastdale Ave at Goodwood Park Cres North Side,43.6948,-79.3007,132,2,1
9866,6800,Pritchard Ave at Mould Ave,43.6707,-79.4879,52,1,1
9867,1826,Cummer Ave at Willowdale Ave,43.7886,-79.41,88,1,1
9869,5243,Lawrence Ave East at Canlish Rd East Side,43.7481,-79.2812,193,2,1
987,4571,Roncesvalles Ave at Fermanagh Ave,43.6462,-79.4489,158,2,1
9871,642,Brimley Rd at Fraserton Gate,43.7488,-79.2533,65,1,1
9872,5345,Lawrence Ave West at Brookhaven Dr West Side,43.7043,-79.4972,244,2,1
9873,402,Birchmount Rd at Dulverton Rd North Side,43.7487,-79.2852,92,1,1
9875,8017,Parkview Hill Cres at Alder Rd,43.7038,-79.3252,41,1,1
9876,6203,The Westway at Sun Row Dr,43.6893,-79.5407,63,1,1
9877,10834,Passmore Ave at State Crown Blvd,43.8286,-79.2592,94,1,1
9878,4193,King St West at Wilson Park Rd West Side,43.637,-79.4421,168,3,1
9879,2404,Eglinton Ave West at Eden Valley Dr,43.6809,-79.5331,116,2,1
9880,1240,Leslie St at Lake Shore Blvd East,43.6594,-79.3286,70,1,1
9881,5918,O'Connor Dr at Amsterdam Ave West Side,43.7143,-79.3061,104,1,1
9882,7954,Lord Seaton Rd at The Links Rd,43.7525,-79.4017,49,1,1
9883,1822,Cummer Ave at Snowcrest Ave (West),43.7936,-79.3879,88,1,1
9885,9975,Tapscott Rd at Blackwell Ave,43.8054,-79.2211,75,1,1
9886,8842,Wilson Ave at Belgrave Ave,43.7405,-79.4183,288,3,1
9887,6553,Marlee Ave at Stayner Ave,43.7056,-79.4425,55,1,1
9888,3890,Jane St at Finch Ave West North Side,43.7577,-79.5176,268,3,1
989,7264,Sheppard Ave West at Bathurst St East Side,43.7555,-79.4378,259,3,1
9890,4535,77 Progress Ave,43.7715,-79.2761,53,1,1
9892,2137,Dundas St West at Acorn Ave,43.637,-79.5391,320,3,1
9893,3257,York Mills Rd at Fenn Ave,43.7469,-79.3891,274,4,1
9894,10290,Finchdene Sq (North) at Finchdene Sq (West) East Side,43.8204,-79.2375,34,3,1
9895,7817,Harbord St at Spadina Ave,43.663,-79.4024,118,1,1
9898,5234,Lawrence Ave East at Ben Stanton Blvd,43.7572,-79.2381,255,3,1
9899,2992,Pape Ave at Cosburn Ave,43.6895,-79.3489,152,2,1
990,8364,Thorncliffe Park Dr East at Overlea Blvd,43.7077,-79.3438,44,1,1
9900,6750,Pharmacy Ave at St Clair Ave East,43.7101,-79.2912,92,1,1
9901,9665,Lesmill Rd at Valleybrook Dr,43.7578,-79.3549,80,1,1
9902,6706,Pharmacy Ave at St Bedes Rd,43.7047,-79.2888,92,1,1
9904,6002,Princess Margaret Blvd at Dornoch Dr,43.6663,-79.558,69,1,1
9905,4989,Dixon Rd at Kelfield St,43.69,-79.5772,135,2,1
9906,5380,Lawrence Ave West at Jedburgh Rd,43.7245,-79.4055,176,2,1
9907,13374,Keele St at The Pond Rd South Side,43.7717,-79.4933,47,1,1
9908,692,Burnhamthorpe Rd at Royalavon Cres West Side,43.6507,-79.5362,69,1,1
9909,5899,Oakwood Ave at Earlsdale Ave,43.6854,-79.4379,214,3,1
991,6728,Pharmacy Ave at Eglinton Sq - East Entrance,43.7241,-79.2971,92,1,1
9910,8878,Opposite 1700 Wilson Ave - Sheridan Mall,43.7204,-79.5109,361,5,1
9911,1940,Don Mills Rd at Graydon Hall Dr,43.7616,-79.347,247,3,1
9912,7930,Lawson Rd at Irvine Rd East Side,43.7865,-79.1549,82,1,1
9913,700,180 Caledonia Rd,43.68,-79.4568,91,1,1
9915,7815,Harbord St at Ossington Ave East Side,43.6586,-79.4238,118,1,1
9918,6897,The Queensway at Kipling Ave,43.6211,-79.5265,69,1,1
992,9293,Drewry Ave at Yonge St,43.7869,-79.4181,92,1,1
9920,7413,Victoria Park Ave at Lansing Sq,43.7736,-79.3224,161,3,1
9921,3783,Islington Ave at Eglinton Ave West,43.6799,-79.5392,170,4,1
9922,3520,Dundas St West at Royal York Rd,43.659,-79.5151,51,1,1
9923,9629,Cosburn Ave at Woodmount Ave,43.6958,-79.32,123,1,1
9924,1379,Neilson Rd at Ellesmere Rd,43.7828,-79.2052,106,2,1
9925,7455,Woodsworth Rd at Hopperton Dr (West),43.7648,-79.3729,45,1,1
9926,348,Bellamy Rd North at Burnview Cres South Side,43.7537,-79.2342,56,1,1
9927,5867,Norfinch Dr at Steeles Ave West,43.7729,-79.5314,18,1,1
9928,12043,34 Moore Park Ave,43.7933,-79.422,51,1,1
9929,1498,Rathburn Rd at Renforth Dr West Side,43.6514,-79.5799,45,1,1
993,11196,Attwell Dr at McLachlan Dr North Side,43.6936,-79.5885,106,2,1
9931,6598,Middlefield Rd at Richmond Park Blvd,43.8144,-79.2597,48,1,1
9932,693,Burnhamthorpe Rd at Royalavon Cres,43.6506,-79.5363,70,1,1
9936,6729,Pharmacy Ave at Nancy Ave,43.7063,-79.2892,90,1,1
9937,9395,Evans Ave at Cremorne Ave,43.6208,-79.5014,62,2,1
9938,3037,Queen St East at Caroline Ave,43.662,-79.3354,291,3,1
994,5675,McCowan Rd at Meldazy Dr (North),43.7636,-79.2483,117,2,1
9940,522,Bloor St West at High Park Ave,43.6537,-79.4651,30,1,1
9943,11242,Littles Rd at Grayson Cres (North),43.8159,-79.203,42,1,1
9946,8523,Victoria Park Ave at York Mills Rd South Side,43.7627,-79.3176,222,3,1
9947,7296,Sheppard Ave West at Senlac Rd,43.7588,-79.4229,179,2,1
9948,8300,100 Steeles Ave West,43.7972,-79.4247,151,2,1
9949,1038,North Service Rd at Eglinton Ave East,43.733,-79.2655,629,8,1
995,14246,Warden Ave at Cachet Pkwy,43.8884,-79.3422,39,1,1
9951,4604,Spadina Rd at Eglinton Ave West South Side,43.7021,-79.4189,48,1,1
9952,2910,McNicoll Ave at Warden Ave,43.8065,-79.3207,93,1,1
9953,11029,Finch Ave West at Kipling Ave West Side,43.7433,-79.5827,198,2,1
9954,8370,Toba Dr at Montressor Dr East Side,43.7573,-79.3913,48,1,1
9955,3393,Calvington Dr at Exbury Rd,43.7308,-79.4954,41,1,1
9956,9479,Cosburn Ave at Binswood Ave West Side,43.6949,-79.3247,124,1,1
9957,8745,Weston Rd at Mainshep Rd North Side,43.7319,-79.5375,151,1,1
9958,11589,Rogers Rd at Bicknell Ave,43.6818,-79.4744,160,2,1
9959,7464,York Mills Rd at Banbury Rd (West),43.7516,-79.3703,431,6,1
996,7735,Elmhurst Dr at Muncey Ave,43.7245,-79.5533,140,2,1
9960,9663,Duncan Mill Rd at Lesmill Rd,43.7608,-79.3582,80,1,1
9961,14050,Dundas St West at Glenlake Ave,43.66,-79.4538,108,2,1
9962,5796,Mortimer Ave at Woodmount Ave,43.6919,-79.3183,72,2,1
9963,2425,Emmett Ave at Eglinton Ave West North Side,43.6847,-79.504,52,1,1
9964,5648,Martin Grove Rd at Smithfield Park,43.7485,-79.5973,205,3,1
9965,13874,Richmond St West at York St,43.6506,-79.3842,134,1,1
9966,5939,O'Connor Dr at Victoria Park Ave,43.7239,-79.3016,104,1,1
9967,4760,Airport Rd at Highway 427 (On Ramp),43.686,-79.6036,141,3,1
9968,2566,Finch Ave East at Victoria Park Ave,43.7933,-79.3311,310,3,1
9969,1170,Jane St at Colbeck St North Side,43.6534,-79.486,278,4,1
997,6693,Pharmacy Ave at Dolphin Dr North Side,43.7003,-79.2867,90,1,1
9970,3723,Horner Ave at Kipling Ave,43.6071,-79.5209,67,1,1
9971,5426,Leslie St at Bannatyne Dr South Side,43.7585,-79.3614,44,1,1
9976,11035,Finch Ave West at Kipling Ave,43.7431,-79.5823,193,2,1
9978,4340,Kipling Ave at Mount Olive Dr,43.7469,-79.584,148,3,1
9979,5988,Pape Ave at O'Connor Dr,43.6934,-79.3505,457,4,1
9980,3241,Yonge St at Richmond St West,43.6518,-79.3791,80,2,1
9982,4066,3015 Kennedy Rd,43.8076,-79.2998,131,2,1
9983,2729,Islington Ave at The Queensway,43.6238,-79.515,136,2,1
9984,1219,Lawrence Ave East at Bayview Ave West Side,43.7278,-79.3832,32,1,1
9985,2504,Finch Ave East at Don Mills Rd,43.7925,-79.355,170,2,1
9986,436,Birchmount Rd at Merryfield Dr,43.7521,-79.2868,86,1,1
9987,4216,Kingston Rd at Claremore Ave,43.7042,-79.2528,166,3,1
9988,4633,St Dennis Dr at Deauville Lane,43.7187,-79.3304,215,2,1
9989,6408,Grantbrook St at Charlton Blvd,43.7811,-79.4328,52,1,1
999,4266,Kingston Rd at Victoria Park Ave,43.6809,-79.2839,166,3,1
9990,8098,Signet Dr at Fenmar Dr,43.7583,-79.5387,22,1,1
9992,5882,138 Oakdale Rd,43.743,-79.5261,19,1,1
9993,3922,Jane St at Shoreham Dr,43.7687,-79.5202,287,4,1
9994,5625,Martin Grove Rd at Longbourne Dr North Side,43.6811,-79.566,74,1,1
9995,3472,Davenport Rd at Symington Ave West Side,43.6707,-79.4539,140,2,1
9997,8339,Sweeney Dr at Victoria Park Ave West Side,43.7367,-79.3083,58,1,1
9998,3970,Keele St at Clearview Heights South Side,43.6937,-79.4747,168,3,1
9999,5487,Leslie St at Elsa Vineway South Side,43.7877,-79.3676,44,1,1
1000,9992,361 The West Mall,43.6408,-79.5652,81,2,2
10000,731,Caledonia Rd at Leswyn Rd,43.7156,-79.4675,66,1,2
10001,4280,Kipling Ave at Jutland Rd North Side,43.6272,-79.529,121,1,2
10002,474,Bloor St West at Indian Rd,43.6555,-79.4567,19,1,2
10004,3784,Islington Ave at Elmhurst Dr South Side,43.7228,-79.5589,70,2,2
10005,5582,Markham Rd at Scranton Rd,43.7651,-79.2272,183,1,2
10006,3426,Chesswood Dr at Champagne Dr,43.7641,-79.4764,28,1,2
10007,1513,Royal York Rd at King Georges Rd,43.65,-79.5124,149,2,2
10008,7256,Sheppard Ave East at Washburn Way,43.7963,-79.2273,172,2,2
10009,2387,Eglinton Ave West at Northcliffe Blvd,43.6962,-79.4478,242,2,2
1001,6976,Royal York Rd at Bloor St West,43.6472,-79.5111,209,4,2
10010,7469,York Mills Rd at Harrison Rd,43.7499,-79.3787,258,4,2
10011,11229,Concorde Pl at Concorde Pl Cul De Sac,43.73,-79.3283,412,2,2
10012,6462,Huntingwood Dr at Pharmacy Ave,43.7818,-79.3199,33,1,2
10013,7322,Sherbourne St at King St East,43.6511,-79.3681,80,1,2
10018,3392,Calvington Dr at Dalsby Rd,43.7296,-79.5015,42,1,2
10019,1097,Gerrard St East at Logan Ave,43.6672,-79.3451,152,2,2
1002,7198,Sheppard Ave East at Kingston Rd North Side,43.7995,-79.1468,183,3,2
10020,5266,Lawrence Ave East at Galloway Rd,43.766,-79.1966,148,2,2
10021,501,Bloor St West at Clendenan Ave,43.6524,-79.4701,60,2,2
10022,2731,Islington Ave at Titan Rd,43.631,-79.5179,97,2,2
10023,12170,135 La Rose Ave,43.6851,-79.5231,52,1,2
10024,7119,Senlac Rd at Finch Ave West South Side,43.7762,-79.4302,45,1,2
10025,3775,Islington Ave at Cordova Ave North Side,43.6488,-79.5251,130,2,2
10026,3776,Islington Ave at Deerfoot Rd,43.6851,-79.5412,130,2,2
10027,10291,250 Finchdene Sq,43.8211,-79.2344,48,3,2
10028,6213,Wineva Ave at Queen St East,43.6711,-79.2959,182,1,2
1003,7011,Royal York Rd at Melrose St,43.6198,-79.4998,151,1,2
10030,13483,Eastern Ave at Knox Ave,43.6624,-79.3254,85,1,2
10031,8943,Yonge Blvd at Felbrigg Ave,43.7367,-79.4101,22,1,2
10032,277,Clark Ave West at York Hill Blvd,43.8042,-79.4447,22,1,2
10033,819,College St at Brock Ave,43.6519,-79.4362,152,2,2
10034,4283,Kipling Ave at Beaverbrook Ave,43.6622,-79.5441,130,1,2
10035,5782,Mortimer Ave at Greenwood Ave,43.6887,-79.3354,61,1,2
10036,409,Birchmount Rd at Exford Dr,43.7551,-79.2881,52,1,2
10037,513,Bloor St West at Forest View Rd East Side,43.6329,-79.573,42,1,2
10038,10920,Middlefield Rd Loop at Steeles Ave East,43.8351,-79.2683,78,1,2
1004,1367,125 Milner Ave,43.7853,-79.2461,39,1,2
10040,4585,Roselawn Ave at Bathurst St,43.7053,-79.4261,40,1,2
10041,14086,Staines Rd at Mantis Rd,43.8216,-79.2203,151,3,2
10042,5002,Scarlett Rd at Dixon Rd East Side,43.7011,-79.5276,115,1,2
10043,3901,Jane St at Haney Ave,43.6738,-79.4945,158,2,2
10044,3163,Warden Ave at Burn Hill Rd,43.7003,-79.2762,110,2,2
10045,3400,Calvington Dr at Roding St,43.7315,-79.4929,42,1,2
10046,13485,Queen's Plate Dr (West) at Triple Crown Ave West Side,43.7227,-79.6027,60,1,2
10047,8870,Wilson Ave at Lady York Ave,43.7313,-79.4643,425,5,2
1005,6541,Marlee Ave at Glencairn Ave,43.7089,-79.4437,53,1,2
10050,9589,McLevin Ave at Sewells Rd West Side,43.8106,-79.2147,40,1,2
10051,10600,Kennedy Rd at Perthshire St,43.8088,-79.3003,126,2,2
10052,1186,Jones Ave at Dundas St East,43.6663,-79.3344,61,1,2
10053,971,Donlands Ave at Sammon Ave,43.6859,-79.3397,51,1,2
10054,3073,Queen St East at Sumach St,43.6567,-79.359,133,2,2
10055,9028,Yonge St at Melrose Ave,43.733,-79.4044,85,2,2
10056,7111,Senlac Rd at York Cemetery,43.7645,-79.4248,45,1,2
10057,3749,Humber Blvd at Weston Rd West Side,43.6828,-79.4806,57,1,2
10058,4409,Lansdowne Ave at Tycos Dr,43.7042,-79.4603,40,1,2
10059,10447,2900 Jane St,43.7526,-79.5167,233,3,2
1006,10013,McCowan Rd at Denison St,43.8416,-79.2782,49,1,2
10060,3986,Keele St at Falstaff Ave North Side,43.7206,-79.4806,119,2,2
10061,4880,Church St at Jane St,43.7092,-79.5058,52,1,2
10062,6662,Pharmacy Ave at Arnall Ave,43.8073,-79.3323,34,1,2
10064,675,Burnhamthorpe Rd at Echo Valley Rd West Side,43.6504,-79.5427,80,1,2
10065,183,6101 Bathurst St,43.7874,-79.4462,159,3,2
10066,9635,Brimley Rd at Mandarin Rd,43.7225,-79.242,91,2,2
10069,4028,Keele St at The Pond Rd,43.7717,-79.4929,28,1,2
1007,1943,Don Mills Rd at Havenbrook Blvd,43.7698,-79.3467,207,3,2
10070,4352,800 Kipling Ave,43.6293,-79.5302,121,1,2
10071,3826,Islington Ave at Prince George Dr,43.6723,-79.5357,131,2,2
10072,10007,McCowan Rd at Carlton Rd,43.8772,-79.2871,49,1,2
10074,3020,Opposite 60 Park Lane Cir,43.7294,-79.3672,32,1,2
10075,2462,Faywood Blvd at Ansford Ave,43.7359,-79.4468,52,1,2
10076,6822,Queen St East at Wineva Ave,43.6711,-79.2953,153,2,2
10077,11159,Commander Blvd at McCowan Rd,43.796,-79.262,34,1,2
10078,1748,The Bridle Path at Park Lane Cir,43.731,-79.3616,32,1,2
10079,6733,Pharmacy Ave at Opposite Walkway to Ecclesfield Dr,43.8089,-79.333,34,1,2
1008,10546,Warden Ave at Carlton Rd,43.8674,-79.3367,36,1,2
10081,6256,Berry Rd at Bell Manor Dr,43.6372,-79.4888,42,1,2
10083,8471,Victoria Park Ave at Ivordale Cres (North),43.7556,-79.3143,151,2,2
10084,715,Caledonia Rd at Eglinton Ave West,43.6928,-79.462,66,1,2
10085,4698,Victoria Park Ave at Winston Ave,43.6837,-79.2852,145,3,2
10086,4977,Dixon Rd at Celestine Dr,43.6932,-79.5626,122,2,2
10087,4751,Airport Rd at Jetliner Rd East Side,43.6858,-79.6063,128,3,2
10088,8490,Victoria Park Ave at Parkwoods Village Dr,43.7581,-79.3155,149,2,2
1009,8012,Overlea Blvd at Thorncliffe Park Dr (West),43.7052,-79.3499,325,3,2
10090,7876,John Garland Blvd at Martin Grove Rd,43.7319,-79.5896,166,1,2
10091,5608,Martin Grove Rd at Dixon Rd,43.6919,-79.5712,49,1,2
10092,8114,Sloane Ave at Wigmore Dr,43.7325,-79.3105,45,1,2
10093,8121,Spadina Ave at Dundas St West South Side,43.6525,-79.3979,256,2,2
10096,8732,Weston Rd at Imogene Ave,43.7429,-79.5405,160,1,2
10097,1309,McCowan Rd at Milner Ave,43.7855,-79.2567,269,5,2
10098,1766,Broadview Ave at Withrow Ave,43.6696,-79.353,451,6,2
10099,5424,1125 Leslie St North Side,43.7251,-79.3489,184,2,2
1010,843,College St at Spadina Ave,43.6579,-79.4004,152,2,2
10100,3382,Brown's Line at Horner Ave South Side,43.6013,-79.5452,186,3,2
10101,10561,Opposite 7303 Warden Ave,43.8302,-79.3274,38,1,2
10102,3081,Queen St West at Bathurst St,43.6473,-79.4037,153,2,2
10103,5375,Lawrence Ave West at Greer Rd,43.7238,-79.4086,151,2,2
10105,726,Caledonia Rd at Keith Ave,43.6908,-79.4614,67,1,2
10106,379,Birchmount Rd at Bertrand Ave,43.7351,-79.2797,55,1,2
10107,13663,Markham Rd at 14Th Ave,43.8562,-79.2559,30,1,2
10108,3314,Beechgrove Dr at Bethley Dr South Side,43.7684,-79.1591,40,1,2
10109,8848,Wilson Ave at Dubray Ave,43.728,-79.4779,415,5,2
1011,6600,Middlefield Rd at Walkway to Buckhurst Cres,43.8053,-79.2548,38,1,2
10110,9887,Port Union Rd at Ravine Park Cres North Side,43.7883,-79.1402,88,1,2
10111,5600,Martin Grove Rd at Bethridge Rd,43.7076,-79.5784,49,1,2
10113,8287,Steeles Ave East at Jewell St,43.8,-79.4117,145,2,2
10115,5225,Lansdowne Ave at Whytock Ave,43.6536,-79.441,136,1,2
10117,8293,Steeles Ave West at New Westminster Dr,43.7901,-79.4573,158,2,2
10119,2654,Glenorchy Rd at Suncrest Dr,43.7258,-79.364,31,1,2
10120,14120,Islington Ave at Rexdale Blvd North Side,43.7154,-79.5551,130,2,2
10123,2882,McNicoll Ave at Eagle Point Rd,43.805,-79.3266,61,1,2
10124,459,Birchmount Rd at Timberbank Blvd,43.7972,-79.3053,52,1,2
10125,56,Avenue Rd at Cottingham St,43.6794,-79.3984,47,1,2
10127,7465,York Mills Rd at Banbury Rd (East),43.7524,-79.3656,257,4,2
10128,8470,Victoria Park Ave at Innismore Cres,43.7346,-79.3065,151,2,2
10129,5022,Dundas St West at Poplar Ave,43.6363,-79.5401,264,3,2
1013,4308,Kipling Ave at Evans Ave,43.616,-79.5249,121,1,2
10131,8964,Yonge St at William Carson Cres,43.7474,-79.4077,77,2,2
10132,7082,Scarlett Rd at East Dr,43.6768,-79.5058,75,1,2
10134,8107,Sloane Ave at Elvaston Dr,43.7301,-79.3098,45,1,2
10136,8403,Vaughan Rd at Arlington Ave East Side,43.6887,-79.4314,88,1,2
10137,11588,Rogers Rd at Bicknell Ave,43.682,-79.4736,261,4,2
10138,8126,Spadina Ave at King St West,43.6457,-79.3952,259,2,2
10140,11711,Dupont St at Davenport Rd,43.6759,-79.4024,48,1,2
10141,4373,Kipling Ave at Snaresbrook Dr,43.7216,-79.5713,130,1,2
10142,2290,Eglinton Ave East at Mason Rd,43.7416,-79.2255,313,3,2
10143,8332,Sutherland Dr at Millwood Rd,43.7032,-79.3644,68,1,2
10144,8822,Willowdale Ave at Sheppard Ave East North Side,43.7645,-79.3998,45,1,2
10146,6421,Hotspur Rd at Bathurst St West Side,43.7331,-79.4336,52,1,2
10147,8562,Warden Ave at Ellington Dr,43.757,-79.2993,94,1,2
10148,8576,Warden Ave at Hymus Rd,43.7197,-79.2844,94,1,2
10149,6710,Pharmacy Ave at Holswade Rd South Side,43.7195,-79.2951,65,1,2
1015,6569,Meadowvale Rd at Generation Blvd,43.8041,-79.1685,131,2,2
10150,2991,Pape Ave at Cosburn Ave,43.6893,-79.3487,163,2,2
10151,6410,Grantbrook St at Drewry Ave South Side,43.7831,-79.4336,45,1,2
10152,14060,Pharmacy Ave at Corinthian Blvd (South) South Side,43.7892,-79.3236,34,1,2
10153,11055,Varsity Rd at Bralorne Cres,43.6612,-79.4982,48,1,2
10154,9890,Lawson Rd at Brumwell St,43.7883,-79.1473,88,1,2
10157,2252,Eglinton Ave East at Brentcliffe Rd,43.7145,-79.3599,428,6,2
10158,6958,Rockcliffe Blvd at Corbett Ave,43.6718,-79.4873,71,1,2
1016,752,Carlton St at Church St,43.662,-79.3792,152,2,2
10161,14082,Nightstar Rd at Cranberry Dr,43.8256,-79.2245,241,2,2
10162,6734,Pharmacy Ave at Pachino Blvd South Side,43.763,-79.312,65,1,2
10163,6540,Marlee Ave at Elway Crt,43.7123,-79.4451,53,1,2
10164,2619,Finch Ave West at Milady Rd,43.7475,-79.5643,182,2,2
10166,8218,Steeles Ave East at Esna Park Dr,43.8171,-79.336,145,2,2
10167,8912,Woodbine Ave at Corley Ave,43.6764,-79.3088,83,1,2
10168,320,3377 Bayview Ave,43.797,-79.3945,46,1,2
10169,4317,Kipling Ave at Gracey Blvd,43.6837,-79.554,128,1,2
10170,8806,Willowdale Ave at Hillcrest Ave,43.7698,-79.4023,45,1,2
10172,8712,Weston Rd at Coulter Ave,43.7046,-79.5284,174,2,2
10174,8350,Thorncliffe Park Dr at Milepost Pl,43.7033,-79.3469,200,3,2
10175,5971,Ossington Ave at Harbord St South Side,43.6583,-79.4243,178,2,2
10177,11087,Carrier Dr at Dansk Crt,43.7438,-79.6145,79,1,2
10178,1945,Don Mills Rd at Kern Rd,43.7502,-79.3471,139,2,2
10179,2816,Lawrence Ave East at Leslie St,43.7344,-79.3562,31,1,2
1018,11258,Sheppard Ave East at Scunthorpe Rd West Side,43.7932,-79.2422,171,2,2
10180,1368,Milner Ave at Progress Ave East Side,43.7903,-79.233,39,1,2
10181,1791,Coxwell Ave at Fairford Ave,43.6755,-79.3204,138,2,2
10182,5219,Lansdowne Ave at Rideau Ave South Side,43.6464,-79.439,138,1,2
10184,4822,Brimley Rd at Finch Ave East,43.8059,-79.2776,54,1,2
10185,2392,Eglinton Ave West at Old Park Rd,43.7,-79.4307,195,2,2
10186,1499,Rathburn Rd at Renforth Dr,43.6512,-79.5797,46,1,2
10187,4962,Danforth Rd at Seminole Ave North Side,43.748,-79.2444,115,2,2
10189,2494,Finch Ave East at Bridletowne Circle (West),43.7957,-79.3195,157,2,2
1019,200,Bathurst St at Sheppard Ave West,43.7556,-79.4387,154,3,2
10190,1777,Cosburn Ave at Cedarvale Ave,43.6967,-79.3158,120,1,2
10191,2088,Dufferin St at Shanly St,43.6629,-79.4366,202,2,2
10192,4274,Kipling Ave at Advance Rd,43.6339,-79.5322,121,1,2
10194,5312,Lawrence Ave East at Railside Rd (East),43.741,-79.3197,192,3,2
10195,9140,Don Mills Rd at Finch Ave East,43.7924,-79.3545,202,3,2
10196,9205,Heathrow Dr at Datchet Rd,43.7256,-79.5081,42,1,2
10198,4149,King St East at Sumach St,43.6557,-79.3583,166,1,2
10200,439,2481 Birchmount Rd,43.787,-79.3007,55,1,2
10201,9238,North Queen St at Medulla Ave,43.6215,-79.5452,134,1,2
10203,5015,Dundas St West at Howland St,43.6637,-79.5036,46,1,2
10206,9698,Gerrard St East at Victoria Park Ave West Side,43.6869,-79.2871,55,1,2
10207,8414,Vaughan Rd at Kenwood Ave,43.6876,-79.4238,88,1,2
10208,3008,Pape Ave at Torrens Ave North Side,43.6917,-79.3496,163,2,2
10209,6971,Royal York Rd at Anglesey Blvd North Side,43.666,-79.5195,105,1,2
1021,3931,Jane St at Stong Crt,43.7618,-79.5186,87,2,2
10210,5245,Lawrence Ave East at Carnforth Rd East Side,43.7414,-79.3138,192,3,2
10211,8883,Wilson Ave at Ridley Blvd,43.7395,-79.4236,334,3,2
10212,8807,Willowdale Ave at Hollywood Ave South Side,43.7678,-79.4014,45,1,2
10213,3875,Jane St at Courage Ave,43.7448,-79.5144,158,2,2
10214,7392,Van Horne Ave at Kingslake Rd,43.7866,-79.3451,33,1,2
10215,11585,Mimico Ave at Wheatfield Rd,43.6131,-79.4929,117,1,2
10216,8263,Steeles Ave West at Palm Gate Blvd,43.7945,-79.4364,158,2,2
10217,5189,Lake Shore Blvd West at Louisa St,43.6188,-79.4865,144,3,2
10218,3226,Yonge St at Gerrard St East,43.6587,-79.3818,80,2,2
10219,9267,Bergamot Ave at Islington Ave West Side,43.7168,-79.5568,60,1,2
1022,5460,Leslie St at McNicoll Ave,43.8012,-79.3705,44,1,2
10221,520,Bloor St West at Havelock St,43.6604,-79.4325,18,1,2
10222,8279,Steeles Ave West at Hilda Ave,43.7959,-79.4294,232,3,2
10223,1139,Greenwin Village Rd at Regatta Cres,43.7912,-79.4429,144,2,2
10224,349,Bellamy Rd North at Cedar Brae Blvd,43.7518,-79.2334,62,1,2
10225,9891,Port Union Rd at Lawrence Ave East,43.7803,-79.1371,86,1,2
10226,9465,Cosburn Ave at Roosevelt Rd West Side,43.6934,-79.3316,127,2,2
10227,8113,Sloane Ave at Wigmore Dr,43.7323,-79.3102,44,1,2
10228,12144,Portland St at Wesley St West Side,43.6197,-79.4969,35,1,2
1023,3794,Islington Ave at Fletcher Place,43.6914,-79.5443,131,2,2
10231,9148,Keele St at Broadoaks Dr,43.7576,-79.4896,116,2,2
10232,4772,Avenue Rd at Eglinton Ave West North Side,43.705,-79.4086,63,1,2
10234,7476,Yorkland Blvd (North) at Consumers Rd West Side,43.7738,-79.3326,35,1,2
10235,5749,Midland Ave at Wainfleet Rd,43.739,-79.2601,66,1,2
10236,1434,Oriole Pkwy at Chaplin Cres South Side,43.697,-79.403,48,1,2
10237,4165,King St West at Dowling Ave,43.6368,-79.4384,152,2,2
10239,13646,Main St Markham North at 16Th Ave,43.8918,-79.2639,30,1,2
1024,11370,Progress Ave at Brimley Rd West Side,43.7752,-79.2639,57,1,2
10241,4358,Kipling Ave at Princess Margaret Blvd,43.6699,-79.5475,130,1,2
10242,6390,Flemington Rd at Ranee Ave South Side,43.7229,-79.4486,56,1,2
